"","date","cc_mean_vote_share","cc_win_probability","dgm_mean_vote_share","dgm_win_probability","pdal_mean_vote_share","pdal_win_probability","ssp_mean_vote_share","ssp_win_probability"
"17",2024-04-18,0.210989204627749,0,0.289782380860459,0,0.391932350559887,1,0.107296063951906,0
"18",2024-04-19,0.210041823758916,0,0.300532704829839,0.373333333333333,0.387053908875783,0.626666666666667,0.102371562535462,0
"19",2024-04-20,0.221919981387864,0,0.294708151982584,0.321333333333333,0.374077384335376,0.678666666666667,0.109294482294175,0
"20",2024-04-21,0.2275229827449,0.114666666666667,0.296657699204214,0.517333333333333,0.361562308329886,0.481333333333333,0.114257009721001,0
"21",2024-04-22,0.227382237578203,0.249333333333333,0.294432569020097,0.550666666666667,0.366129877552749,0.2,0.112055315848952,0
"22",2024-04-23,0.24175180678004,0,0.289621913561915,0.616,0.365087512514676,0.384,0.103538767143369,0
"23",2024-04-24,0.240579700135235,0.012,0.28982917334067,0.654666666666667,0.365975165449628,0.333333333333333,0.103615961074467,0
"24",2024-04-25,0.235403902370637,0,0.294678943655285,0.128,0.367933527835734,0.917333333333333,0.101983626138344,0
"25",2024-04-26,0.228847145211669,0.0106666666666667,0.309730826114858,0.333333333333333,0.371553957214818,0.656,0.0898680714586549,0
"26",2024-04-27,0.230519366054331,0.333333333333333,0.312687907469484,0.472,0.36953152240665,0.194666666666667,0.0872612040695348,0
"27",2024-04-28,0.23255474858391,0.333333333333333,0.303021276063566,0.289333333333333,0.38402826309954,0.377333333333333,0.0803957122529838,0
"28",2024-04-29,0.225866342235274,0.328,0.299166939160073,0.328,0.397646335459029,0.344,0.0773203831456239,0
"29",2024-04-30,0.237735002174032,0.292,0.293614701711342,0,0.38627004309867,0.708,0.0823802530159557,0
"30",2024-05-01,0.236057610263143,0.333333333333333,0.293654213745412,0,0.394571871058268,0.666666666666667,0.0757163049331767,0
"31",2024-05-02,0.233827666981799,0,0.296496760387804,0.00133333333333333,0.398624404676099,0.998666666666667,0.0710511679542986,0
"32",2024-05-03,0.230503548225852,0,0.285284990327263,0,0.406087082713231,1,0.0781243787336546,0
"33",2024-05-04,0.241482908524267,0.333333333333333,0.291982429687793,0,0.389443105663883,0.666666666666667,0.0770915561240575,0
"34",2024-05-05,0.238088301496405,0.333333333333333,0.298928312185498,0.321333333333333,0.390558782498362,0.345333333333333,0.0724246038197343,0
"35",2024-05-06,0.233166263794375,0.0413333333333333,0.297477123064142,0,0.402287283173386,0.958666666666667,0.0670693299680971,0
"36",2024-05-07,0.241777167635656,0.250666666666667,0.303649781960228,0.028,0.386234632145835,0.721333333333333,0.0683384182582811,0
"37",2024-05-08,0.235222761391686,0.277333333333333,0.313115739500528,0,0.382752838387603,1,0.0689086607201842,0
"38",2024-05-09,0.229965576290725,0.0533333333333333,0.315768438018537,0.228,0.384848048239632,0.772,0.0694179374511064,0
"39",2024-05-10,0.228202077858658,0,0.322327536015925,0.0293333333333333,0.379225980507174,0.970666666666667,0.070244405618243,0
"40",2024-05-11,0.224075323355172,0,0.33391460818785,0.333333333333333,0.368432270916156,0.666666666666667,0.0735777975408222,0
"41",2024-05-12,0.216532366240267,0,0.320142606428076,0,0.388886238085467,1,0.0744387892461894,0
"42",2024-05-13,0.218843884145261,0,0.334424503912765,0,0.376939932453805,1,0.069791679488169,0
"43",2024-05-14,0.218371901175276,0,0.342477450997022,0.153333333333333,0.376578776946155,0.846666666666667,0.0625718708815464,0
"44",2024-05-15,0.21911552231955,0,0.352520090773614,0.333333333333333,0.369080662849814,0.666666666666667,0.0592837240570225,0
"45",2024-05-16,0.233997797795578,0,0.337838770905097,0.333333333333333,0.365493297558055,0.666666666666667,0.0626701337412697,0
"46",2024-05-17,0.235593863126906,0,0.317361863918408,0.214666666666667,0.380083909973191,0.785333333333333,0.0669603629814955,0
"47",2024-05-18,0.260433452984235,0.333333333333333,0.312492645387275,0.356,0.354708123228396,0.310666666666667,0.0723657784000942,0
"48",2024-05-19,0.257475550019367,0.389333333333333,0.317442936588253,0.554666666666667,0.350088819680263,0.056,0.0749926937121171,0
"49",2024-05-20,0.243280972542917,0.04,0.323762182716927,0.934666666666667,0.356658402005456,0.0253333333333333,0.0762984427346996,0
"50",2024-05-21,0.237478628323081,0,0.331896238163418,0.636,0.357527193706691,0.364,0.0730979398068105,0
"51",2024-05-22,0.243250116606791,0,0.335528987593339,0.333333333333333,0.352058413108239,0.666666666666667,0.0691624826916316,0
"52",2024-05-23,0.250733596856706,0.333333333333333,0.343160347881987,0.34,0.337132087351733,0.326666666666667,0.0689739679095745,0
"53",2024-05-24,0.244543012181089,0,0.351897987599792,1,0.331736783333679,0,0.0718222168854405,0
"54",2024-05-25,0.245606139573854,0.0266666666666667,0.34134726989557,0.666666666666667,0.336555405262125,0.306666666666667,0.0764911852684513,0
"55",2024-05-26,0.24565043943472,0.0933333333333333,0.343113898180154,0.906666666666667,0.329042313434857,0,0.0821933489502696,0
"56",2024-05-27,0.249059824498912,0.284,0.34199254148252,0.382666666666667,0.328414413253492,0.333333333333333,0.0805332207650766,0
"57",2024-05-28,0.242709727718101,0.0746666666666667,0.342175947409493,0.925333333333333,0.327210367386601,0,0.0879039574858052,0
"58",2024-05-29,0.247107566451439,0,0.355023369166301,1,0.311401889100595,0,0.0864671752816656,0
"59",2024-05-30,0.240541616018249,0,0.341771753683874,0.666666666666667,0.321833849337132,0.333333333333333,0.0958527809607438,0
"60",2024-05-31,0.261834609709467,0.358666666666667,0.340624202938961,0.424,0.307904439057815,0.217333333333333,0.0896367482937565,0
"61",2024-06-01,0.272791199923,0.666666666666667,0.338684681461251,0,0.301966950759267,0.333333333333333,0.0865571678564817,0
"62",2024-06-02,0.274248434551991,0.666666666666667,0.333591649370279,0,0.300307077111718,0.333333333333333,0.0918528389660122,0
"63",2024-06-03,0.271590877694887,0.517333333333333,0.344051479903526,0.149333333333333,0.300230034442253,0.333333333333333,0.0841276079593341,0
"64",2024-06-04,0.292078193095749,0.666666666666667,0.329348289701621,0,0.297184320429373,0.333333333333333,0.0813891967732568,0
"65",2024-06-05,0.291928785491234,0.666666666666667,0.323534715386228,0,0.299966852716169,0.333333333333333,0.0845696464063692,0
"66",2024-06-06,0.287569487038193,0.336,0.332723839853479,0.330666666666667,0.291534239588572,0.333333333333333,0.0881724335197568,0
"67",2024-06-07,0.297011657154896,0.177333333333333,0.338038418997786,0.641333333333333,0.28014271754182,0.181333333333333,0.0848072063054971,0
"68",2024-06-08,0.296124678903436,0.512,0.334223383139663,0.488,0.282891047785165,0,0.0867608901717361,0
"69",2024-06-09,0.295434593237757,0.596,0.33246109054164,0.0733333333333333,0.281388090895744,0.330666666666667,0.0907162253248589,0
"70",2024-06-10,0.314113704147037,0.666666666666667,0.31914456089977,0,0.275891225056756,0.333333333333333,0.090850509896437,0
"71",2024-06-11,0.318969418505474,0.666666666666667,0.316992225930891,0.333333333333333,0.274237605257024,0,0.0898007503066115,0
"72",2024-06-12,0.295738580042132,0.666666666666667,0.325479090520156,0.334666666666667,0.288177908922861,0,0.0906044205148506,0
"73",2024-06-13,0.287148072443758,0.38,0.337590350206557,0.606666666666667,0.28614068607336,0.0133333333333333,0.0891208912763257,0
"74",2024-06-14,0.298030597569843,0.508,0.333212704381247,0.0906666666666667,0.278835599407286,0.401333333333333,0.089921098641624,0
"75",2024-06-15,0.301857100254558,0.337333333333333,0.335764053321602,0.333333333333333,0.274384450097006,0.329333333333333,0.0879943963268344,0
"76",2024-06-16,0.294840513864308,0.138666666666667,0.351113694757344,0.666666666666667,0.267320337495739,0.194666666666667,0.0867254538826095,0
