"","date","cc_mean_vote_share","cc_win_probability","dgm_mean_vote_share","dgm_win_probability","pdal_mean_vote_share","pdal_win_probability","ssp_mean_vote_share","ssp_win_probability"
"45",2024-05-16,0.315278910406984,0.468,0.253089314542014,0.261333333333333,0.363609644354533,0.270666666666667,0.0680221306964694,0
"46",2024-05-17,0.324579056339662,0.441333333333333,0.243118120730734,0,0.364514973359936,0.558666666666667,0.0677878495696684,0
"47",2024-05-18,0.33808672018738,0.489333333333333,0.23506588450874,0,0.358071090096483,0.510666666666667,0.068776305207397,0
"48",2024-05-19,0.331934003542714,0.494666666666667,0.225095611882596,0,0.372367929838614,0.505333333333333,0.0706024547360765,0
"49",2024-05-20,0.328563879463448,0.333333333333333,0.228461409927077,0,0.373072570559518,0.666666666666667,0.0699021400499572,0
"50",2024-05-21,0.332905022464159,0.392,0.233625061388086,0,0.364869519838314,0.608,0.068600396309441,0
"51",2024-05-22,0.327917077502588,0.490666666666667,0.24088888073979,0,0.363153874860981,0.509333333333333,0.0680401668966406,0
"52",2024-05-23,0.330551582001943,0.573333333333333,0.229999261552931,0,0.372484584189027,0.426666666666667,0.0669645722560993,0
"53",2024-05-24,0.331433158734785,0.333333333333333,0.229547914445752,0,0.371481861112306,0.666666666666667,0.067537065707158,0
"54",2024-05-25,0.342110374226059,0.341333333333333,0.23508358570143,0,0.355075357533021,0.658666666666667,0.0677306825394893,0
"55",2024-05-26,0.335435771162384,0.617333333333333,0.237430066635945,0,0.358010700230203,0.382666666666667,0.0691234619714681,0
"56",2024-05-27,0.323563285562615,0.352,0.250436780169696,0,0.356434760888979,0.648,0.0695651733787103,0
"57",2024-05-28,0.32006659963456,0.333333333333333,0.252354377253145,0,0.35671499997307,0.666666666666667,0.0708640231392254,0
"58",2024-05-29,0.321713753625174,0.509333333333333,0.252445201237956,0,0.354267229837572,0.490666666666667,0.0715738152992967,0
"59",2024-05-30,0.315163799043495,0.666666666666667,0.246688608160075,0,0.364323082508708,0.333333333333333,0.0738245102877207,0
"60",2024-05-31,0.30686585438928,0.666666666666667,0.25430206759123,0,0.365410374113042,0.333333333333333,0.0734217039064482,0
"61",2024-06-01,0.309014649218146,0.666666666666667,0.25989992360125,0,0.356557005949893,0.333333333333333,0.0745284212307101,0
"62",2024-06-02,0.310342498735327,0.666666666666667,0.254140527763814,0,0.360670211381073,0.333333333333333,0.0748467621197858,0
"63",2024-06-03,0.320663156423176,0.666666666666667,0.244872618427119,0,0.359193591054757,0.333333333333333,0.0752706340949487,0
"64",2024-06-04,0.324369105186816,0.353333333333333,0.240530809215461,0,0.357968492965904,0.646666666666667,0.0771315926318197,0
"65",2024-06-05,0.321948371890201,0.922666666666667,0.24438541304277,0,0.356921073782701,0.0773333333333333,0.0767451412843275,0
"66",2024-06-06,0.313056589676382,0.598666666666667,0.247019116429966,0,0.363782267636194,0.401333333333333,0.0761420262574583,0
"67",2024-06-07,0.315300346675294,0.666666666666667,0.265355774917057,0,0.34398645913341,0.333333333333333,0.075357419274239,0
"68",2024-06-08,0.310054650530706,0.666666666666667,0.270851951783922,0,0.34398700536052,0.333333333333333,0.0751063923248522,0
"69",2024-06-09,0.306267030437339,0.666666666666667,0.27346617287965,0,0.343662455422571,0.333333333333333,0.0766043412604405,0
"70",2024-06-10,0.305361738549132,0.34,0.277348069688582,0.00666666666666667,0.342465055880996,0.653333333333333,0.07482513588129,0
"71",2024-06-11,0.297953440812492,0.333333333333333,0.277641431970003,0.310666666666667,0.352067622271969,0.356,0.0723375049455361,0
"72",2024-06-12,0.291057612415563,0.333333333333333,0.283033488982192,0.333333333333333,0.354261318358837,0.333333333333333,0.0716475802434077,0
"73",2024-06-13,0.278917623609856,0.348,0.279955719410236,0.181333333333333,0.367708676482061,0.470666666666667,0.0734179804978464,0
"74",2024-06-14,0.280412137621485,0.546666666666667,0.278982438648197,0.0146666666666667,0.366951142852158,0.438666666666667,0.07365428087816,0
"75",2024-06-15,0.283105415629238,0.368,0.279243338673936,0.333333333333333,0.363414763716861,0.298666666666667,0.0742364819799647,0
"76",2024-06-16,0.284570029583744,0.376,0.289365343253228,0.333333333333333,0.352671676156291,0.290666666666667,0.0733929510067365,0
