"","date","province","cc_mean_vote_share","cc_win_probability","dgm_mean_vote_share","dgm_win_probability","pdal_mean_vote_share","pdal_win_probability","ssp_mean_vote_share","ssp_win_probability"
"74",2024-06-14,"Amperville",0.0395749481126468,0,0.261048848091723,0,0.69937620379563,1,0,0
"75",2024-06-15,"Amperville",0.0362562778270941,0,0.221989593915414,0,0.741754128257492,1,0,0
"76",2024-06-16,"Amperville",0.0419472828887506,0,0.233164991786351,0,0.724887725324899,1,0,0
"77",2024-04-02,"Binaryshire",0.862760894337769,1,0.0141499537401942,0,0.123089151922037,0,0,0
"78",2024-04-03,"Binaryshire",0.873829914583121,1,0.011798605842583,0,0.114371479574296,0,0,0
"79",2024-04-04,"Binaryshire",0.850592827568734,1,0.0131239428237291,0,0.136283229607537,0,0,0
"80",2024-04-05,"Binaryshire",0.840988080667048,1,0.0179695856289376,0,0.141042333704014,0,0,0
"81",2024-04-06,"Binaryshire",0.860366315117105,1,0.0158435216224229,0,0.123790163260473,0,0,0
"82",2024-04-07,"Binaryshire",0.840688904172482,1,0.0170105429413868,0,0.142300552886132,0,0,0
"83",2024-04-08,"Binaryshire",0.868369829983895,1,0.0166437201510346,0,0.11498644986507,0,0,0
"84",2024-04-09,"Binaryshire",0.864291894598402,1,0.0177733332923828,0,0.117934772109215,0,0,0
"85",2024-04-10,"Binaryshire",0.822440738461227,1,0.0201801158720869,0,0.157379145666686,0,0,0
"86",2024-04-11,"Binaryshire",0.783302611486833,1,0.0188457753681769,0,0.19785161314499,0,0,0
"87",2024-04-12,"Binaryshire",0.693083823388921,0.968,0.0216826428811263,0,0.285233533729953,0.032,0,0
"88",2024-04-13,"Binaryshire",0.744724636567841,1,0.0188174176713049,0,0.236457945760854,0,0,0
"89",2024-04-14,"Binaryshire",0.749413857343088,1,0.0240930554474825,0,0.226493087209429,0,0,0
"90",2024-04-15,"Binaryshire",0.752776299955582,1,0.0247833849072617,0,0.222440315137156,0,0,0
"91",2024-04-16,"Binaryshire",0.80152487716468,1,0.0235760090282286,0,0.174899113807091,0,0,0
"92",2024-04-17,"Binaryshire",0.800058923548417,1,0.02360933895144,0,0.176331737500143,0,0,0
"93",2024-04-18,"Binaryshire",0.849186421190474,1,0.0165338931346571,0,0.134279685674869,0,0,0
"94",2024-04-19,"Binaryshire",0.859507115548012,1,0.0152239147940216,0,0.125268969657967,0,0,0
"95",2024-04-20,"Binaryshire",0.858828013609569,1,0.0133809517433563,0,0.127791034647075,0,0,0
"96",2024-04-21,"Binaryshire",0.865999081892591,1,0.0121691773617294,0,0.12183174074568,0,0,0
"97",2024-04-22,"Binaryshire",0.850615289179981,1,0.0115159682746487,0,0.13786874254537,0,0,0
"98",2024-04-23,"Binaryshire",0.854669770666769,1,0.00973644949257156,0,0.135593779840659,0,0,0
"99",2024-04-24,"Binaryshire",0.822918714961706,1,0.00984256344507259,0,0.167238721593222,0,0,0
"100",2024-04-25,"Binaryshire",0.851300039015817,1,0.00989233293157275,0,0.138807628052611,0,0,0
"101",2024-04-26,"Binaryshire",0.852281142141803,1,0.00823771288606021,0,0.139481144972136,0,0,0
"102",2024-04-27,"Binaryshire",0.831072543715573,1,0.0070510998980317,0,0.161876356386396,0,0,0
"103",2024-04-28,"Binaryshire",0.825719373442554,1,0.0084398729033781,0,0.165840753654068,0,0,0
"104",2024-04-29,"Binaryshire",0.805299796893015,1,0.00835923092756078,0,0.186340972179424,0,0,0
"105",2024-04-30,"Binaryshire",0.833643531071087,1,0.00792789659833475,0,0.158428572330578,0,0,0
"106",2024-05-01,"Binaryshire",0.838922204883246,1,0.00761120898833249,0,0.153466586128422,0,0,0
"107",2024-05-02,"Binaryshire",0.807529220790276,1,0.00809354890603096,0,0.184377230303693,0,0,0
"108",2024-05-03,"Binaryshire",0.833088980927422,1,0.00917558100401094,0,0.157735438068568,0,0,0
"109",2024-05-04,"Binaryshire",0.839178240975494,1,0.0100349366807203,0,0.150786822343786,0,0,0
"110",2024-05-05,"Binaryshire",0.80816004260032,1,0.0113623648816076,0,0.180477592518072,0,0,0
"111",2024-05-06,"Binaryshire",0.817937346018564,1,0.0128756486297512,0,0.169187005351685,0,0,0
"112",2024-05-07,"Binaryshire",0.828740587498042,1,0.014941013136069,0,0.156318399365889,0,0,0
"113",2024-05-08,"Binaryshire",0.80780048730588,1,0.0178424208925406,0,0.174357091801579,0,0,0
"114",2024-05-09,"Binaryshire",0.799997654584033,1,0.0217210694490337,0,0.178281275966933,0,0,0
"115",2024-05-10,"Binaryshire",0.833245700410942,1,0.0197026811583949,0,0.147051618430663,0,0,0
"116",2024-05-11,"Binaryshire",0.827276611739209,1,0.0238039811718238,0,0.148919407088967,0,0,0
"117",2024-05-12,"Binaryshire",0.837673206636004,1,0.0217566240423983,0,0.140570169321597,0,0,0
"118",2024-05-13,"Binaryshire",0.843980721564691,1,0.0244207914757956,0,0.131598486959513,0,0,0
"119",2024-05-14,"Binaryshire",0.811597649467037,1,0.0242936023324604,0,0.164108748200503,0,0,0
"120",2024-05-15,"Binaryshire",0.80188927449053,1,0.0262041552019977,0,0.171906570307472,0,0,0
"121",2024-05-16,"Binaryshire",0.816904997270104,1,0.0270336931410949,0,0.156061309588801,0,0,0
"122",2024-05-17,"Binaryshire",0.808177715342534,1,0.0250209630757454,0,0.16680132158172,0,0,0
"123",2024-05-18,"Binaryshire",0.80700515486643,1,0.0227438207557789,0,0.170251024377791,0,0,0
"124",2024-05-19,"Binaryshire",0.798936884957375,1,0.0199206071664133,0,0.181142507876212,0,0,0
"125",2024-05-20,"Binaryshire",0.774834178585631,1,0.0171676150475115,0,0.207998206366857,0,0,0
"126",2024-05-21,"Binaryshire",0.803191880185148,1,0.0209382064274979,0,0.175869913387354,0,0,0
"127",2024-05-22,"Binaryshire",0.837584825879193,1,0.019527386049341,0,0.142887788071466,0,0,0
"128",2024-05-23,"Binaryshire",0.836923225260433,1,0.0171822612183585,0,0.145894513521209,0,0,0
"129",2024-05-24,"Binaryshire",0.822449590775781,1,0.0190977104669244,0,0.158452698757294,0,0,0
"130",2024-05-25,"Binaryshire",0.816582395680308,1,0.0230316951067922,0,0.1603859092129,0,0,0
"131",2024-05-26,"Binaryshire",0.778789000150338,1,0.0265847558250882,0,0.194626244024574,0,0,0
"132",2024-05-27,"Binaryshire",0.79414430123856,1,0.0230054927830792,0,0.182850205978361,0,0,0
"133",2024-05-28,"Binaryshire",0.804679697321993,1,0.0216567086155961,0,0.173663594062411,0,0,0
"134",2024-05-29,"Binaryshire",0.824926909165932,1,0.0228802216393378,0,0.15219286919473,0,0,0
"135",2024-05-30,"Binaryshire",0.823251213497917,1,0.0178538370559074,0,0.158894949446175,0,0,0
"136",2024-05-31,"Binaryshire",0.821460138400677,1,0.0178690665243392,0,0.160670795074983,0,0,0
"137",2024-06-01,"Binaryshire",0.810571956672703,1,0.0167570348224782,0,0.172671008504819,0,0,0
"138",2024-06-02,"Binaryshire",0.792836869743386,1,0.0209148064992209,0,0.186248323757393,0,0,0
"139",2024-06-03,"Binaryshire",0.786229244646066,1,0.0206416946800021,0,0.193129060673932,0,0,0
"140",2024-06-04,"Binaryshire",0.775084074285905,1,0.0177746049208285,0,0.207141320793266,0,0,0
"141",2024-06-05,"Binaryshire",0.790926217927539,1,0.0158718250111942,0,0.193201957061266,0,0,0
"142",2024-06-06,"Binaryshire",0.749002402693306,1,0.0184319415186048,0,0.232565655788089,0,0,0
"143",2024-06-07,"Binaryshire",0.775689356103954,1,0.0159000322893198,0,0.208410611606726,0,0,0
"144",2024-06-08,"Binaryshire",0.766335437026146,1,0.01480579344797,0,0.218858769525884,0,0,0
"145",2024-06-09,"Binaryshire",0.746825811510527,1,0.0195905918574365,0,0.233583596632037,0,0,0
"146",2024-06-10,"Binaryshire",0.72982031092153,1,0.0231006758448438,0,0.247079013233626,0,0,0
"147",2024-06-11,"Binaryshire",0.715026871361184,0.965333333333333,0.0284136839610147,0,0.256559444677801,0.0346666666666667,0,0
"148",2024-06-12,"Binaryshire",0.712604076492346,0.998666666666667,0.024453990885445,0,0.262941932622209,0.00133333333333333,0,0
"149",2024-06-13,"Binaryshire",0.706307376883669,1,0.0286925985692652,0,0.265000024547066,0,0,0
"150",2024-06-14,"Binaryshire",0.696543355258047,0.841333333333333,0.0247586819873619,0,0.278697962754591,0.158666666666667,0,0
"151",2024-06-15,"Binaryshire",0.685979916707606,0.666666666666667,0.0264059250737576,0,0.287614158218636,0.333333333333333,0,0
"152",2024-06-16,"Binaryshire",0.686179338823686,0.797333333333333,0.0246601232864739,0,0.28916053788984,0.202666666666667,0,0
"153",2024-04-02,"Byteforge Domain",0.41936551854434,0.333333333333333,0.114538676886166,0,0.466095804569495,0.666666666666667,0,0
"154",2024-04-03,"Byteforge Domain",0.397756810558187,0,0.121200521037356,0,0.481042668404457,1,0,0
"155",2024-04-04,"Byteforge Domain",0.38981661404648,0,0.128141797315835,0,0.482041588637685,1,0,0
"156",2024-04-05,"Byteforge Domain",0.437133426388589,0.404,0.128411264966766,0,0.434455308644645,0.596,0,0
"157",2024-04-06,"Byteforge Domain",0.473733806129279,0.969333333333333,0.12897285137119,0,0.397293342499531,0.0306666666666667,0,0
"158",2024-04-07,"Byteforge Domain",0.471496487106098,0.793333333333333,0.151980823263471,0,0.376522689630431,0.206666666666667,0,0
"159",2024-04-08,"Byteforge Domain",0.462284093327652,0.798666666666667,0.151931103854154,0,0.385784802818194,0.201333333333333,0,0
"160",2024-04-09,"Byteforge Domain",0.468698064417908,1,0.160677706500439,0,0.370624229081653,0,0,0
"161",2024-04-10,"Byteforge Domain",0.464892542359214,1,0.160162171912086,0,0.3749452857287,0,0,0
"162",2024-04-11,"Byteforge Domain",0.487148892289038,1,0.168303824931194,0,0.344547282779768,0,0,0
"163",2024-04-12,"Byteforge Domain",0.471821871204534,1,0.176599725671711,0,0.351578403123755,0,0,0
"164",2024-04-13,"Byteforge Domain",0.485869758001919,1,0.174790920570515,0,0.339339321427566,0,0,0
"165",2024-04-14,"Byteforge Domain",0.465700582261795,0.832,0.182042116864924,0,0.352257300873281,0.168,0,0
"166",2024-04-15,"Byteforge Domain",0.496238087308501,1,0.179849266826856,0,0.323912645864644,0,0,0
"167",2024-04-16,"Byteforge Domain",0.498551786241927,1,0.183288751506557,0,0.318159462251517,0,0,0
"168",2024-04-17,"Byteforge Domain",0.470758116126683,1,0.198615873153266,0,0.33062601072005,0,0,0
"169",2024-04-18,"Byteforge Domain",0.517621598810775,1,0.181126054876046,0,0.301252346313179,0,0,0
"170",2024-04-19,"Byteforge Domain",0.533844132968411,0.718666666666667,0.17434213291953,0,0.291813734112058,0.281333333333333,0,0
"171",2024-04-20,"Byteforge Domain",0.539518500346932,0.666666666666667,0.159265852506885,0,0.301215647146184,0.333333333333333,0,0
"172",2024-04-21,"Byteforge Domain",0.547346381349742,0.666666666666667,0.147626544884346,0,0.305027073765912,0.333333333333333,0,0
"173",2024-04-22,"Byteforge Domain",0.527731574926716,0.666666666666667,0.155463749325872,0,0.316804675747412,0.333333333333333,0,0
"174",2024-04-23,"Byteforge Domain",0.505573754849068,0.677333333333333,0.156813025304946,0,0.337613219845986,0.322666666666667,0,0
"175",2024-04-24,"Byteforge Domain",0.484810315449062,0.666666666666667,0.166307717636349,0,0.348881966914589,0.333333333333333,0,0
"176",2024-04-25,"Byteforge Domain",0.477154153126569,0.666666666666667,0.187171899877167,0,0.335673946996264,0.333333333333333,0,0
"177",2024-04-26,"Byteforge Domain",0.502558625671203,0.677333333333333,0.186249589099545,0,0.311191785229251,0.322666666666667,0,0
"178",2024-04-27,"Byteforge Domain",0.485686402861669,0.864,0.188284246580673,0,0.326029350557657,0.136,0,0
"179",2024-04-28,"Byteforge Domain",0.531439027146473,0.749333333333333,0.161978668688739,0,0.306582304164788,0.250666666666667,0,0
"180",2024-04-29,"Byteforge Domain",0.541101249470797,0.666666666666667,0.154379963348035,0,0.304518787181167,0.333333333333333,0,0
"181",2024-04-30,"Byteforge Domain",0.5612866128783,0.666666666666667,0.156305827662089,0,0.282407559459611,0.333333333333333,0,0
"182",2024-05-01,"Byteforge Domain",0.556427196621962,0.666666666666667,0.149133180898919,0,0.294439622479119,0.333333333333333,0,0
"183",2024-05-02,"Byteforge Domain",0.575653656758805,0.666666666666667,0.136439395138651,0,0.287906948102544,0.333333333333333,0,0
"184",2024-05-03,"Byteforge Domain",0.556328756275246,0.666666666666667,0.155443244755701,0,0.288227998969053,0.333333333333333,0,0
"185",2024-05-04,"Byteforge Domain",0.578252836024329,0.810666666666667,0.160531388776972,0,0.261215775198699,0.189333333333333,0,0
"186",2024-05-05,"Byteforge Domain",0.59602022589964,0.934666666666667,0.146042509363877,0,0.257937264736484,0.0653333333333333,0,0
"187",2024-05-06,"Byteforge Domain",0.586367989410148,0.969333333333333,0.157447607936248,0,0.256184402653603,0.0306666666666667,0,0
"188",2024-05-07,"Byteforge Domain",0.592845444449065,1,0.147663692496824,0,0.259490863054111,0,0,0
"189",2024-05-08,"Byteforge Domain",0.595810296927539,1,0.148772186081794,0,0.255417516990667,0,0,0
"190",2024-05-09,"Byteforge Domain",0.607725221259728,1,0.140857791084106,0,0.251416987656166,0,0,0
"191",2024-05-10,"Byteforge Domain",0.615707102177456,1,0.140696452386124,0,0.24359644543642,0,0,0
"192",2024-05-11,"Byteforge Domain",0.623395107837175,1,0.137351001877626,0,0.239253890285199,0,0,0
"193",2024-05-12,"Byteforge Domain",0.618868398228756,1,0.141249661545677,0,0.239881940225568,0,0,0
"194",2024-05-13,"Byteforge Domain",0.615583762499599,1,0.140079671056902,0,0.244336566443499,0,0,0
"195",2024-05-14,"Byteforge Domain",0.608354826264714,1,0.137136736632355,0,0.254508437102931,0,0,0
"196",2024-05-15,"Byteforge Domain",0.58288434485088,1,0.145455573209949,0,0.271660081939171,0,0,0
"197",2024-05-16,"Byteforge Domain",0.55110170021547,1,0.145200627782126,0,0.303697672002404,0,0,0
"198",2024-05-17,"Byteforge Domain",0.591458166027092,1,0.136347479192073,0,0.272194354780835,0,0,0
"199",2024-05-18,"Byteforge Domain",0.609667381842871,1,0.145928981226656,0,0.244403636930473,0,0,0
"200",2024-05-19,"Byteforge Domain",0.607965159213991,1,0.154079960392348,0,0.237954880393661,0,0,0
"201",2024-05-20,"Byteforge Domain",0.595786661320991,1,0.146541871958154,0,0.257671466720855,0,0,0
"202",2024-05-21,"Byteforge Domain",0.588763236096296,1,0.150934861765631,0,0.260301902138073,0,0,0
"203",2024-05-22,"Byteforge Domain",0.532445769206298,1,0.142896627749021,0,0.324657603044681,0,0,0
"204",2024-05-23,"Byteforge Domain",0.545615143522959,1,0.148260765312443,0,0.306124091164598,0,0,0
"205",2024-05-24,"Byteforge Domain",0.548248603590244,1,0.149244146888524,0,0.302507249521233,0,0,0
"206",2024-05-25,"Byteforge Domain",0.538053553287469,1,0.161802490910896,0,0.300143955801636,0,0,0
"207",2024-05-26,"Byteforge Domain",0.512884014631207,1,0.163961577923394,0,0.323154407445399,0,0,0
"208",2024-05-27,"Byteforge Domain",0.505643133095214,1,0.150130309167428,0,0.344226557737357,0,0,0
"209",2024-05-28,"Byteforge Domain",0.52310420138171,1,0.148359218806238,0,0.328536579812052,0,0,0
"210",2024-05-29,"Byteforge Domain",0.507669063564556,1,0.147511319340578,0,0.344819617094866,0,0,0
"211",2024-05-30,"Byteforge Domain",0.490098227525425,1,0.155831176031709,0,0.354070596442866,0,0,0
"212",2024-05-31,"Byteforge Domain",0.528209547588879,1,0.151425400241116,0,0.320365052170005,0,0,0
"213",2024-06-01,"Byteforge Domain",0.509181968880585,1,0.158842652618026,0,0.331975378501389,0,0,0
"214",2024-06-02,"Byteforge Domain",0.52129128975497,0.997333333333333,0.154092373480334,0,0.324616336764695,0.00266666666666667,0,0
"215",2024-06-03,"Byteforge Domain",0.53651942181723,1,0.141443659672862,0,0.322036918509907,0,0,0
"216",2024-06-04,"Byteforge Domain",0.535954870829466,1,0.142635010600498,0,0.321410118570036,0,0,0
"217",2024-06-05,"Byteforge Domain",0.544389472535622,1,0.141381569515387,0,0.314228957948991,0,0,0
"218",2024-06-06,"Byteforge Domain",0.579148273431337,0.977333333333333,0.119282557843518,0,0.301569168725145,0.0226666666666667,0,0
"219",2024-06-07,"Byteforge Domain",0.592421640333747,1,0.121652089467208,0,0.285926270199045,0,0,0
"220",2024-06-08,"Byteforge Domain",0.595083960885703,1,0.123554886762619,0,0.281361152351678,0,0,0
"221",2024-06-09,"Byteforge Domain",0.600734486187044,1,0.142687692883652,0,0.256577820929304,0,0,0
"222",2024-06-10,"Byteforge Domain",0.620180328798833,1,0.135019171183967,0,0.2448005000172,0,0,0
"223",2024-06-11,"Byteforge Domain",0.597588579711374,1,0.13816467270296,0,0.264246747585665,0,0,0
"224",2024-06-12,"Byteforge Domain",0.614863701700498,1,0.129579984983446,0,0.255556313316056,0,0,0
"225",2024-06-13,"Byteforge Domain",0.648007589653403,1,0.117069153719905,0,0.234923256626691,0,0,0
"226",2024-06-14,"Byteforge Domain",0.601992943357132,0.910666666666667,0.135271123652848,0,0.26273593299002,0.0893333333333333,0,0
"227",2024-06-15,"Byteforge Domain",0.614956996729003,1,0.117839798639313,0,0.267203204631685,0,0,0
"228",2024-06-16,"Byteforge Domain",0.625247112345225,1,0.111562423418479,0,0.263190464236295,0,0,0
"229",2024-04-02,"Cerebrica",0.293953846631721,0.272,0.326120545655537,0.404,0.293705616275479,0.324,0.0862199914372633,0
"230",2024-04-03,"Cerebrica",0.296198178279492,0.22,0.349649644639604,0.78,0.259115942699077,0,0.0950362343818274,0
"231",2024-04-04,"Cerebrica",0.295958393353227,0.110666666666667,0.387572979860421,0.889333333333333,0.233033584633471,0,0.0834350421528802,0
"232",2024-04-05,"Cerebrica",0.279503264366692,0,0.389745696405257,0.996,0.237459305297077,0.004,0.0932917339309749,0
"233",2024-04-06,"Cerebrica",0.286140827331398,0.00666666666666667,0.418338336542983,0.993333333333333,0.215484242516469,0,0.0800365936091502,0
"234",2024-04-07,"Cerebrica",0.259435935221602,0,0.415232575039844,1,0.225967669030618,0,0.0993638207079361,0
"235",2024-04-08,"Cerebrica",0.266486045872247,0,0.384950182123002,1,0.22576719360477,0,0.122796578399981,0
"236",2024-04-09,"Cerebrica",0.27366787024955,0,0.371636979695872,0.666666666666667,0.223796958213867,0.324,0.130898191840712,0.00933333333333333
"237",2024-04-10,"Cerebrica",0.276153822625601,0,0.374816042848808,0.666666666666667,0.23413950520721,0.333333333333333,0.114890629318381,0
"238",2024-04-11,"Cerebrica",0.280285775536269,0,0.366980003005558,0.666666666666667,0.266882446522,0.333333333333333,0.0858517749361736,0
"239",2024-04-12,"Cerebrica",0.282154143153379,0.193333333333333,0.329334758133887,0.473333333333333,0.293587128214951,0.333333333333333,0.0949239704977836,0
"240",2024-04-13,"Cerebrica",0.331870310342631,0.333333333333333,0.333690215887615,0.333333333333333,0.231552155311048,0.333333333333333,0.102887318458706,0
"241",2024-04-14,"Cerebrica",0.30867388217289,0.333333333333333,0.338309928947781,0.333333333333333,0.257443324212472,0.333333333333333,0.0955728646668574,0
"242",2024-04-15,"Cerebrica",0.294481400352874,0.333333333333333,0.335454963373059,0.333333333333333,0.261217707665555,0.333333333333333,0.108845928608512,0
"243",2024-04-16,"Cerebrica",0.268120274202861,0,0.325884970798224,0.333333333333333,0.296391663644541,0.666666666666667,0.109603091354375,0
"244",2024-04-17,"Cerebrica",0.246738234342931,0,0.311256450285724,0.333333333333333,0.345378568590499,0.666666666666667,0.0966267467808455,0
